"global_step","22291466_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step","22291466_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MIN","22291466_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MAX","22291466_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last","22291466_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MIN","22291466_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MAX","22291465_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step","22291465_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MIN","22291465_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MAX","22291465_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last","22291465_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MIN","22291465_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MAX","22291464_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step","22291464_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MIN","22291464_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MAX","22291464_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last","22291464_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MIN","22291464_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MAX","22291463_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step","22291463_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MIN","22291463_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MAX","22291463_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last","22291463_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MIN","22291463_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MAX","22291462_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step","22291462_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MIN","22291462_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MAX","22291462_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last","22291462_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MIN","22291462_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MAX","22279751_hlg_1cubes_b32768_mb5120_lr2e-4 - _step","22279751_hlg_1cubes_b32768_mb5120_lr2e-4 - _step__MIN","22279751_hlg_1cubes_b32768_mb5120_lr2e-4 - _step__MAX","22279751_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last","22279751_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last__MIN","22279751_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last__MAX","22279750_hlg_1cubes_b32768_mb5120_lr2e-4 - _step","22279750_hlg_1cubes_b32768_mb5120_lr2e-4 - _step__MIN","22279750_hlg_1cubes_b32768_mb5120_lr2e-4 - _step__MAX","22279750_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last","22279750_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last__MIN","22279750_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last__MAX","22279749_hlg_1cubes_b32768_mb5120_lr2e-4 - _step","22279749_hlg_1cubes_b32768_mb5120_lr2e-4 - _step__MIN","22279749_hlg_1cubes_b32768_mb5120_lr2e-4 - _step__MAX","22279749_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last","22279749_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last__MIN","22279749_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last__MAX","22279748_hlg_1cubes_b32768_mb5120_lr2e-4 - _step","22279748_hlg_1cubes_b32768_mb5120_lr2e-4 - _step__MIN","22279748_hlg_1cubes_b32768_mb5120_lr2e-4 - _step__MAX","22279748_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last","22279748_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last__MIN","22279748_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last__MAX","22279747_hlg_1cubes_b32768_mb5120_lr2e-4 - _step","22279747_hlg_1cubes_b32768_mb5120_lr2e-4 - _step__MIN","22279747_hlg_1cubes_b32768_mb5120_lr2e-4 - _step__MAX","22279747_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last","22279747_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last__MIN","22279747_hlg_1cubes_b32768_mb5120_lr2e-4 - episodic_stats/failure_2_last__MAX","22277992_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step","22277992_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step__MIN","22277992_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step__MAX","22277992_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last","22277992_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last__MIN","22277992_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last__MAX","22277990_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step","22277990_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step__MIN","22277990_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step__MAX","22277990_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last","22277990_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last__MIN","22277990_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last__MAX","22277989_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step","22277989_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step__MIN","22277989_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step__MAX","22277989_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last","22277989_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last__MIN","22277989_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last__MAX","22277988_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step","22277988_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step__MIN","22277988_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step__MAX","22277988_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last","22277988_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last__MIN","22277988_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last__MAX","22277987_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step","22277987_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step__MIN","22277987_hlg_1cubes_b32768_mb5120_lr2.5e-4 - _step__MAX","22277987_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last","22277987_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last__MIN","22277987_hlg_1cubes_b32768_mb5120_lr2.5e-4 - episodic_stats/failure_2_last__MAX","22277965_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step","22277965_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MIN","22277965_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MAX","22277965_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last","22277965_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MIN","22277965_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MAX","22277964_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step","22277964_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MIN","22277964_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MAX","22277964_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last","22277964_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MIN","22277964_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MAX","22277962_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step","22277962_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MIN","22277962_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MAX","22277962_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last","22277962_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MIN","22277962_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MAX","22277961_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step","22277961_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MIN","22277961_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MAX","22277961_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last","22277961_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MIN","22277961_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MAX","22277960_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step","22277960_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MIN","22277960_hlg_1cubes_b32768_mb5120_lr3.2e-4 - _step__MAX","22277960_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last","22277960_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MIN","22277960_hlg_1cubes_b32768_mb5120_lr3.2e-4 - episodic_stats/failure_2_last__MAX"
"8192000","3","3","3","0.989990234375","0.989990234375","0.989990234375","3","3","3","0.9888916015625","0.9888916015625","0.9888916015625","3","3","3","0.991943359375","0.991943359375","0.991943359375","3","3","3","0.99072265625","0.99072265625","0.99072265625","3","3","3","0.9903564453125","0.9903564453125","0.9903564453125","3","3","3","0.9906005859375","0.9906005859375","0.9906005859375","3","3","3","0.990478515625","0.990478515625","0.990478515625","3","3","3","0.9906005859375","0.9906005859375","0.9906005859375","3","3","3","0.9908447265625","0.9908447265625","0.9908447265625","3","3","3","0.9896240234375","0.9896240234375","0.9896240234375","3","3","3","0.9912109375","0.9912109375","0.9912109375","3","3","3","0.990478515625","0.990478515625","0.990478515625","3","3","3","0.9874267578125","0.9874267578125","0.9874267578125","3","3","3","0.9901123046875","0.9901123046875","0.9901123046875","3","3","3","0.9915771484375","0.9915771484375","0.9915771484375","3","3","3","0.9888916015625","0.9888916015625","0.9888916015625","3","3","3","0.9901123046875","0.9901123046875","0.9901123046875","3","3","3","0.989501953125","0.989501953125","0.989501953125","3","3","3","0.992431640625","0.992431640625","0.992431640625","3","3","3","0.9910888671875","0.9910888671875","0.9910888671875"
"16384000","4","4","4","0.9913330078125","0.9913330078125","0.9913330078125","4","4","4","0.9915771484375","0.9915771484375","0.9915771484375","4","4","4","0.9898681640625","0.9898681640625","0.9898681640625","4","4","4","0.9918212890625","0.9918212890625","0.9918212890625","4","4","4","0.9918212890625","0.9918212890625","0.9918212890625","4","4","4","0.9910888671875","0.9910888671875","0.9910888671875","4","4","4","0.9908447265625","0.9908447265625","0.9908447265625","4","4","4","0.99072265625","0.99072265625","0.99072265625","4","4","4","0.991455078125","0.991455078125","0.991455078125","4","4","4","0.9896240234375","0.9896240234375","0.9896240234375","4","4","4","0.989013671875","0.989013671875","0.989013671875","4","4","4","0.990966796875","0.990966796875","0.990966796875","4","4","4","0.990478515625","0.990478515625","0.990478515625","4","4","4","0.9906005859375","0.9906005859375","0.9906005859375","4","4","4","0.99169921875","0.99169921875","0.99169921875","4","4","4","0.9915771484375","0.9915771484375","0.9915771484375","4","4","4","0.9915771484375","0.9915771484375","0.9915771484375","4","4","4","0.9913330078125","0.9913330078125","0.9913330078125","4","4","4","0.991455078125","0.991455078125","0.991455078125","4","4","4","0.9923095703125","0.9923095703125","0.9923095703125"
"24576000","6","6","6","0.9912109375","0.9912109375","0.9912109375","6","6","6","0.9896240234375","0.9896240234375","0.9896240234375","6","6","6","0.9910888671875","0.9910888671875","0.9910888671875","6","6","6","0.9884033203125","0.9884033203125","0.9884033203125","6","6","6","0.98974609375","0.98974609375","0.98974609375","6","6","6","0.98974609375","0.98974609375","0.98974609375","6","6","6","0.991455078125","0.991455078125","0.991455078125","6","6","6","0.990966796875","0.990966796875","0.990966796875","6","6","6","0.9888916015625","0.9888916015625","0.9888916015625","6","6","6","0.9918212890625","0.9918212890625","0.9918212890625","6","6","6","0.990478515625","0.990478515625","0.990478515625","6","6","6","0.9908447265625","0.9908447265625","0.9908447265625","6","6","6","0.992919921875","0.992919921875","0.992919921875","6","6","6","0.9910888671875","0.9910888671875","0.9910888671875","6","6","6","0.9906005859375","0.9906005859375","0.9906005859375","6","6","6","0.9906005859375","0.9906005859375","0.9906005859375","6","6","6","0.9921875","0.9921875","0.9921875","6","6","6","0.990966796875","0.990966796875","0.990966796875","6","6","6","0.991455078125","0.991455078125","0.991455078125","6","6","6","0.9913330078125","0.9913330078125","0.9913330078125"
"32768000","7","7","7","0.9893798828125","0.9893798828125","0.9893798828125","7","7","7","0.9901123046875","0.9901123046875","0.9901123046875","7","7","7","0.9915771484375","0.9915771484375","0.9915771484375","7","7","7","0.991943359375","0.991943359375","0.991943359375","7","7","7","0.9915771484375","0.9915771484375","0.9915771484375","7","7","7","0.990234375","0.990234375","0.990234375","7","7","7","0.991943359375","0.991943359375","0.991943359375","7","7","7","0.9886474609375","0.9886474609375","0.9886474609375","7","7","7","0.989990234375","0.989990234375","0.989990234375","7","7","7","0.99169921875","0.99169921875","0.99169921875","7","7","7","0.9896240234375","0.9896240234375","0.9896240234375","7","7","7","0.9915771484375","0.9915771484375","0.9915771484375","7","7","7","0.9923095703125","0.9923095703125","0.9923095703125","7","7","7","0.9930419921875","0.9930419921875","0.9930419921875","7","7","7","0.9879150390625","0.9879150390625","0.9879150390625","7","7","7","0.988037109375","0.988037109375","0.988037109375","7","7","7","0.9906005859375","0.9906005859375","0.9906005859375","7","7","7","0.9893798828125","0.9893798828125","0.9893798828125","7","7","7","0.9906005859375","0.9906005859375","0.9906005859375","7","7","7","0.9891357421875","0.9891357421875","0.9891357421875"
"40960000","8","8","8","0.990478515625","0.990478515625","0.990478515625","8","8","8","0.989990234375","0.989990234375","0.989990234375","8","8","8","0.991455078125","0.991455078125","0.991455078125","8","8","8","0.991455078125","0.991455078125","0.991455078125","8","8","8","0.989990234375","0.989990234375","0.989990234375","8","8","8","0.99072265625","0.99072265625","0.99072265625","8","8","8","0.990478515625","0.990478515625","0.990478515625","8","8","8","0.990478515625","0.990478515625","0.990478515625","8","8","8","0.9896240234375","0.9896240234375","0.9896240234375","8","8","8","0.9930419921875","0.9930419921875","0.9930419921875","8","8","8","0.9920654296875","0.9920654296875","0.9920654296875","8","8","8","0.9913330078125","0.9913330078125","0.9913330078125","8","8","8","0.9910888671875","0.9910888671875","0.9910888671875","8","8","8","0.991943359375","0.991943359375","0.991943359375","8","8","8","0.9915771484375","0.9915771484375","0.9915771484375","8","8","8","0.98974609375","0.98974609375","0.98974609375","8","8","8","0.990234375","0.990234375","0.990234375","8","8","8","0.9912109375","0.9912109375","0.9912109375","8","8","8","0.9918212890625","0.9918212890625","0.9918212890625","8","8","8","0.9901123046875","0.9901123046875","0.9901123046875"
"49152000","10","10","10","0.9913330078125","0.9913330078125","0.9913330078125","10","10","10","0.9903564453125","0.9903564453125","0.9903564453125","10","10","10","0.9888916015625","0.9888916015625","0.9888916015625","10","10","10","0.991455078125","0.991455078125","0.991455078125","10","10","10","0.989501953125","0.989501953125","0.989501953125","10","10","10","0.9920654296875","0.9920654296875","0.9920654296875","10","10","10","0.9893798828125","0.9893798828125","0.9893798828125","10","10","10","0.989501953125","0.989501953125","0.989501953125","10","10","10","0.9913330078125","0.9913330078125","0.9913330078125","10","10","10","0.9908447265625","0.9908447265625","0.9908447265625","10","10","10","0.99072265625","0.99072265625","0.99072265625","10","10","10","0.989990234375","0.989990234375","0.989990234375","10","10","10","0.98876953125","0.98876953125","0.98876953125","10","10","10","0.990234375","0.990234375","0.990234375","10","10","10","0.99267578125","0.99267578125","0.99267578125","10","10","10","0.9908447265625","0.9908447265625","0.9908447265625","10","10","10","0.9913330078125","0.9913330078125","0.9913330078125","10","10","10","0.9886474609375","0.9886474609375","0.9886474609375","10","10","10","0.9874267578125","0.9874267578125","0.9874267578125","10","10","10","0.98828125","0.98828125","0.98828125"
"57344000","11","11","11","0.990478515625","0.990478515625","0.990478515625","11","11","11","0.9910888671875","0.9910888671875","0.9910888671875","11","11","11","0.9886474609375","0.9886474609375","0.9886474609375","11","11","11","0.98974609375","0.98974609375","0.98974609375","11","11","11","0.98876953125","0.98876953125","0.98876953125","11","11","11","0.9908447265625","0.9908447265625","0.9908447265625","11","11","11","0.989990234375","0.989990234375","0.989990234375","11","11","11","0.990966796875","0.990966796875","0.990966796875","11","11","11","0.9910888671875","0.9910888671875","0.9910888671875","11","11","11","0.9915771484375","0.9915771484375","0.9915771484375","11","11","11","0.9901123046875","0.9901123046875","0.9901123046875","11","11","11","0.989990234375","0.989990234375","0.989990234375","11","11","11","0.9903564453125","0.9903564453125","0.9903564453125","11","11","11","0.988037109375","0.988037109375","0.988037109375","11","11","11","0.9874267578125","0.9874267578125","0.9874267578125","11","11","11","0.99072265625","0.99072265625","0.99072265625","11","11","11","0.98828125","0.98828125","0.98828125","11","11","11","0.9913330078125","0.9913330078125","0.9913330078125","11","11","11","0.989013671875","0.989013671875","0.989013671875","11","11","11","0.98974609375","0.98974609375","0.98974609375"
"65536000","13","13","13","0.9862060546875","0.9862060546875","0.9862060546875","13","13","13","0.991455078125","0.991455078125","0.991455078125","13","13","13","0.990966796875","0.990966796875","0.990966796875","13","13","13","0.9901123046875","0.9901123046875","0.9901123046875","13","13","13","0.9906005859375","0.9906005859375","0.9906005859375","13","13","13","0.9906005859375","0.9906005859375","0.9906005859375","13","13","13","0.988037109375","0.988037109375","0.988037109375","13","13","13","0.990234375","0.990234375","0.990234375","13","13","13","0.989990234375","0.989990234375","0.989990234375","13","13","13","0.98876953125","0.98876953125","0.98876953125","13","13","13","0.98876953125","0.98876953125","0.98876953125","13","13","13","0.9892578125","0.9892578125","0.9892578125","13","13","13","0.990234375","0.990234375","0.990234375","13","13","13","0.988525390625","0.988525390625","0.988525390625","13","13","13","0.989990234375","0.989990234375","0.989990234375","13","13","13","0.989501953125","0.989501953125","0.989501953125","13","13","13","0.988525390625","0.988525390625","0.988525390625","13","13","13","0.99072265625","0.99072265625","0.99072265625","13","13","13","0.9884033203125","0.9884033203125","0.9884033203125","13","13","13","0.9891357421875","0.9891357421875","0.9891357421875"
"73728000","14","14","14","0.9903564453125","0.9903564453125","0.9903564453125","14","14","14","0.98974609375","0.98974609375","0.98974609375","14","14","14","0.989990234375","0.989990234375","0.989990234375","14","14","14","0.98974609375","0.98974609375","0.98974609375","14","14","14","0.9864501953125","0.9864501953125","0.9864501953125","14","14","14","0.9908447265625","0.9908447265625","0.9908447265625","14","14","14","0.9903564453125","0.9903564453125","0.9903564453125","14","14","14","0.990234375","0.990234375","0.990234375","14","14","14","0.9876708984375","0.9876708984375","0.9876708984375","14","14","14","0.9888916015625","0.9888916015625","0.9888916015625","14","14","14","0.9912109375","0.9912109375","0.9912109375","14","14","14","0.9896240234375","0.9896240234375","0.9896240234375","14","14","14","0.9903564453125","0.9903564453125","0.9903564453125","14","14","14","0.9886474609375","0.9886474609375","0.9886474609375","14","14","14","0.98779296875","0.98779296875","0.98779296875","14","14","14","0.9903564453125","0.9903564453125","0.9903564453125","14","14","14","0.986572265625","0.986572265625","0.986572265625","14","14","14","0.9884033203125","0.9884033203125","0.9884033203125","14","14","14","0.9912109375","0.9912109375","0.9912109375","14","14","14","0.990478515625","0.990478515625","0.990478515625"
"81920000","15","15","15","0.98876953125","0.98876953125","0.98876953125","15","15","15","0.9912109375","0.9912109375","0.9912109375","15","15","15","0.9908447265625","0.9908447265625","0.9908447265625","15","15","15","0.9873046875","0.9873046875","0.9873046875","15","15","15","0.9893798828125","0.9893798828125","0.9893798828125","15","15","15","0.9891357421875","0.9891357421875","0.9891357421875","15","15","15","0.9884033203125","0.9884033203125","0.9884033203125","15","15","15","0.990478515625","0.990478515625","0.990478515625","15","15","15","0.9874267578125","0.9874267578125","0.9874267578125","15","15","15","0.9888916015625","0.9888916015625","0.9888916015625","15","15","15","0.98828125","0.98828125","0.98828125","15","15","15","0.989501953125","0.989501953125","0.989501953125","15","15","15","0.98779296875","0.98779296875","0.98779296875","15","15","15","0.9871826171875","0.9871826171875","0.9871826171875","15","15","15","0.98779296875","0.98779296875","0.98779296875","15","15","15","0.9857177734375","0.9857177734375","0.9857177734375","15","15","15","0.985107421875","0.985107421875","0.985107421875","15","15","15","0.98876953125","0.98876953125","0.98876953125","15","15","15","0.98876953125","0.98876953125","0.98876953125","15","15","15","0.98876953125","0.98876953125","0.98876953125"
